properties{
  x = 0,
  y = 0,
  width = 1280,
  height = 900,
  tileset = "tileset2",
  music = "FullScores/Orchestral Scores/Ove Melaa - Heaven Sings",
}

tile{
  layer = 0,
  x = 0,
  y = 192,
  width = 1280,
  height = 32,
  pattern = "5152",
}

tile{
  layer = 0,
  x = 0,
  y = 0,
  width = 1280,
  height = 32,
  pattern = "5128",
}

tile{
  layer = 0,
  x = 0,
  y = 32,
  width = 1280,
  height = 160,
  pattern = "5140",
}

tile{
  layer = 0,
  x = 0,
  y = 224,
  width = 1280,
  height = 672,
  pattern = "6128",
}

tile{
  layer = 0,
  x = 480,
  y = 8,
  width = 128,
  height = 192,
  pattern = "6084",
}

tile{
  layer = 0,
  x = 640,
  y = 328,
  width = 32,
  height = 32,
  pattern = "5999",
}

tile{
  layer = 0,
  x = 640,
  y = 296,
  width = 32,
  height = 32,
  pattern = "5987",
}

tile{
  layer = 0,
  x = 608,
  y = 264,
  width = 32,
  height = 32,
  pattern = "5974",
}

tile{
  layer = 0,
  x = 672,
  y = 328,
  width = 32,
  height = 32,
  pattern = "6000",
}

tile{
  layer = 0,
  x = 608,
  y = 296,
  width = 32,
  height = 32,
  pattern = "5986",
}

tile{
  layer = 0,
  x = 672,
  y = 264,
  width = 32,
  height = 32,
  pattern = "5976",
}

tile{
  layer = 0,
  x = 608,
  y = 328,
  width = 32,
  height = 32,
  pattern = "5998",
}

tile{
  layer = 0,
  x = 672,
  y = 296,
  width = 32,
  height = 32,
  pattern = "5988",
}

tile{
  layer = 0,
  x = 640,
  y = 264,
  width = 32,
  height = 32,
  pattern = "5975",
}

tile{
  layer = 0,
  x = 608,
  y = 360,
  width = 32,
  height = 32,
  pattern = "5226",
}

tile{
  layer = 0,
  x = 672,
  y = 360,
  width = 32,
  height = 32,
  pattern = "5228",
}

tile{
  layer = 0,
  x = 640,
  y = 360,
  width = 32,
  height = 32,
  pattern = "5227",
}

tile{
  layer = 0,
  x = 544,
  y = 192,
  width = 32,
  height = 32,
  pattern = "4416",
}

tile{
  layer = 0,
  x = 512,
  y = 192,
  width = 32,
  height = 32,
  pattern = "4415",
}

tile{
  layer = 0,
  x = 576,
  y = 192,
  width = 32,
  height = 32,
  pattern = "4417",
}

tile{
  layer = 0,
  x = 480,
  y = 192,
  width = 32,
  height = 32,
  pattern = "4414",
}

tile{
  layer = 0,
  x = 512,
  y = 64,
  width = 32,
  height = 128,
  pattern = "4403",
}

tile{
  layer = 0,
  x = 576,
  y = 64,
  width = 32,
  height = 128,
  pattern = "4405",
}

tile{
  layer = 0,
  x = 544,
  y = 64,
  width = 32,
  height = 128,
  pattern = "4404",
}

tile{
  layer = 0,
  x = 480,
  y = 64,
  width = 32,
  height = 128,
  pattern = "4402",
}

tile{
  layer = 0,
  x = 576,
  y = 0,
  width = 32,
  height = 32,
  pattern = "4381",
}

tile{
  layer = 0,
  x = 480,
  y = 32,
  width = 32,
  height = 32,
  pattern = "4390",
}

tile{
  layer = 0,
  x = 576,
  y = 32,
  width = 32,
  height = 32,
  pattern = "4393",
}

tile{
  layer = 0,
  x = 544,
  y = 32,
  width = 32,
  height = 32,
  pattern = "4392",
}

tile{
  layer = 0,
  x = 512,
  y = 0,
  width = 32,
  height = 32,
  pattern = "4379",
}

tile{
  layer = 0,
  x = 512,
  y = 32,
  width = 32,
  height = 32,
  pattern = "4391",
}

tile{
  layer = 0,
  x = 544,
  y = 0,
  width = 32,
  height = 32,
  pattern = "4380",
}

tile{
  layer = 0,
  x = 480,
  y = 0,
  width = 32,
  height = 32,
  pattern = "4378",
}

tile{
  layer = 0,
  x = 704,
  y = 8,
  width = 128,
  height = 192,
  pattern = "6084",
}

tile{
  layer = 0,
  x = 768,
  y = 192,
  width = 32,
  height = 32,
  pattern = "4416",
}

tile{
  layer = 0,
  x = 736,
  y = 192,
  width = 32,
  height = 32,
  pattern = "4415",
}

tile{
  layer = 0,
  x = 800,
  y = 192,
  width = 32,
  height = 32,
  pattern = "4417",
}

tile{
  layer = 0,
  x = 704,
  y = 192,
  width = 32,
  height = 32,
  pattern = "4414",
}

tile{
  layer = 0,
  x = 736,
  y = 64,
  width = 32,
  height = 128,
  pattern = "4403",
}

tile{
  layer = 0,
  x = 800,
  y = 64,
  width = 32,
  height = 128,
  pattern = "4405",
}

tile{
  layer = 0,
  x = 768,
  y = 64,
  width = 32,
  height = 128,
  pattern = "4404",
}

tile{
  layer = 0,
  x = 704,
  y = 64,
  width = 32,
  height = 128,
  pattern = "4402",
}

tile{
  layer = 0,
  x = 800,
  y = 0,
  width = 32,
  height = 32,
  pattern = "4381",
}

tile{
  layer = 0,
  x = 704,
  y = 32,
  width = 32,
  height = 32,
  pattern = "4390",
}

tile{
  layer = 0,
  x = 800,
  y = 32,
  width = 32,
  height = 32,
  pattern = "4393",
}

tile{
  layer = 0,
  x = 768,
  y = 32,
  width = 32,
  height = 32,
  pattern = "4392",
}

tile{
  layer = 0,
  x = 736,
  y = 0,
  width = 32,
  height = 32,
  pattern = "4379",
}

tile{
  layer = 0,
  x = 736,
  y = 32,
  width = 32,
  height = 32,
  pattern = "4391",
}

tile{
  layer = 0,
  x = 768,
  y = 0,
  width = 32,
  height = 32,
  pattern = "4380",
}

tile{
  layer = 0,
  x = 704,
  y = 0,
  width = 32,
  height = 32,
  pattern = "4378",
}

tile{
  layer = 0,
  x = 256,
  y = 8,
  width = 128,
  height = 192,
  pattern = "6084",
}

tile{
  layer = 0,
  x = 320,
  y = 192,
  width = 32,
  height = 32,
  pattern = "4416",
}

tile{
  layer = 0,
  x = 288,
  y = 192,
  width = 32,
  height = 32,
  pattern = "4415",
}

tile{
  layer = 0,
  x = 352,
  y = 192,
  width = 32,
  height = 32,
  pattern = "4417",
}

tile{
  layer = 0,
  x = 256,
  y = 192,
  width = 32,
  height = 32,
  pattern = "4414",
}

tile{
  layer = 0,
  x = 288,
  y = 64,
  width = 32,
  height = 128,
  pattern = "4403",
}

tile{
  layer = 0,
  x = 352,
  y = 64,
  width = 32,
  height = 128,
  pattern = "4405",
}

tile{
  layer = 0,
  x = 320,
  y = 64,
  width = 32,
  height = 128,
