properties{
  x = 0,
  y = 0,
  width = 1600,
  height = 1600,
  tileset = "tileset2",
  music = "Loops/Ove Melaa - They Ate My Family",
}

tile{
  layer = 0,
  x = 0,
  y = 0,
  width = 1600,
  height = 96,
  pattern = "331",
}

tile{
  layer = 0,
  x = 0,
  y = 96,
  width = 160,
  height = 32,
  pattern = "331",
}

tile{
  layer = 0,
  x = 160,
  y = 96,
  width = 32,
  height = 32,
  pattern = "547",
}

tile{
  layer = 0,
  x = 192,
  y = 96,
  width = 32,
  height = 32,
  pattern = "548",
}

tile{
  layer = 0,
  x = 224,
  y = 96,
  width = 32,
  height = 32,
  pattern = "549",
}

tile{
  layer = 0,
  x = 256,
  y = 96,
  width = 1344,
  height = 32,
  pattern = "331",
}

tile{
  layer = 0,
  x = 0,
  y = 128,
  width = 96,
  height = 1472,
  pattern = "331",
}

tile{
  layer = 0,
  x = 96,
  y = 128,
  width = 32,
  height = 32,
  pattern = "557",
}

tile{
  layer = 0,
  x = 128,
  y = 128,
  width = 32,
  height = 32,
  pattern = "558",
}

tile{
  layer = 0,
  x = 160,
  y = 128,
  width = 32,
  height = 32,
  pattern = "559",
}

tile{
  layer = 0,
  x = 192,
  y = 128,
  width = 32,
  height = 32,
  pattern = "560",
}

tile{
  layer = 0,
  x = 224,
  y = 128,
  width = 32,
  height = 32,
  pattern = "561",
}

tile{
  layer = 0,
  x = 256,
  y = 128,
  width = 1248,
  height = 32,
  pattern = "411",
}

tile{
  layer = 0,
  x = 1504,
  y = 128,
  width = 96,
  height = 1472,
  pattern = "331",
}

tile{
  layer = 0,
  x = 96,
  y = 160,
  width = 32,
  height = 32,
  pattern = "569",
}

tile{
  layer = 0,
  x = 128,
  y = 160,
  width = 32,
  height = 32,
  pattern = "570",
}

tile{
  layer = 0,
  x = 160,
  y = 160,
  width = 32,
  height = 32,
  pattern = "571",
}

tile{
  layer = 0,
  x = 192,
  y = 160,
  width = 32,
  height = 32,
  pattern = "572",
}

tile{
  layer = 0,
  x = 224,
  y = 160,
  width = 32,
  height = 32,
  pattern = "573",
}

tile{
  layer = 0,
  x = 256,
  y = 160,
  width = 1248,
  height = 32,
  pattern = "326",
}

tile{
  layer = 0,
  x = 96,
  y = 192,
  width = 32,
  height = 32,
  pattern = "581",
}

tile{
  layer = 0,
  x = 128,
  y = 192,
  width = 32,
  height = 32,
  pattern = "582",
}

tile{
  layer = 0,
  x = 160,
  y = 192,
  width = 32,
  height = 32,
  pattern = "583",
}

tile{
  layer = 0,
  x = 192,
  y = 192,
  width = 32,
  height = 32,
  pattern = "584",
}

tile{
  layer = 0,
  x = 224,
  y = 192,
  width = 32,
  height = 32,
  pattern = "585",
}

tile{
  layer = 0,
  x = 256,
  y = 192,
  width = 1248,
  height = 1280,
  pattern = "474",
}

tile{
  layer = 0,
  x = 96,
  y = 224,
  width = 32,
  height = 32,
  pattern = "593",
}

tile{
  layer = 0,
  x = 128,
  y = 224,
  width = 32,
  height = 32,
  pattern = "594",
}

tile{
  layer = 0,
  x = 160,
  y = 224,
  width = 32,
  height = 32,
  pattern = "595",
}

tile{
  layer = 0,
  x = 192,
  y = 224,
  width = 32,
  height = 32,
  pattern = "596",
}

tile{
  layer = 0,
  x = 224,
  y = 224,
  width = 32,
  height = 32,
  pattern = "597",
}

tile{
  layer = 0,
  x = 96,
  y = 256,
  width = 1408,
  height = 1216,
  pattern = "474",
}

tile{
  layer = 0,
  x = 96,
  y = 1472,
  width = 1504,
  height = 128,
  pattern = "331",
}

tile{
  layer = 0,
  x = 640,
  y = 96,
  width = 32,
  height = 32,
  pattern = "2602",
}

tile{
  layer = 0,
  x = 672,
  y = 96,
  width = 32,
  height = 32,
  pattern = "2603",
}

tile{
  layer = 0,
  x = 640,
  y = 128,
  width = 32,
  height = 32,
  pattern = "2614",
}

tile{
  layer = 0,
  x = 672,
  y = 128,
  width = 32,
  height = 32,
  pattern = "2615",
}

tile{
  layer = 0,
  x = 256,
  y = 160,
  width = 32,
  height = 32,
  pattern = "530",
}

tile{
  layer = 0,
  x = 288,
  y = 160,
  width = 32,
  height = 32,
  pattern = "531",
}

tile{
  layer = 0,
  x = 320,
  y = 160,
  width = 32,
  height = 32,
  pattern = "532",
}

tile{
  layer = 0,
  x = 640,
  y = 160,
  width = 64,
  height = 32,
  pattern = "603",
}

tile{
  layer = 0,
  x = 256,
  y = 192,
  width = 32,
  height = 32,
  pattern = "542",
}

tile{
  layer = 0,
  x = 288,
  y = 192,
  width = 32,
  height = 32,
  pattern = "543",
}

tile{
  layer = 0,
  x = 320,
  y = 192,
  width = 32,
  height = 32,
  pattern = "544",
}

tile{
  layer = 0,
  x = 256,
  y = 224,
  width = 32,
  height = 32,
  pattern = "554",
}

tile{
  layer = 0,
  x = 288,
  y = 224,
  width = 32,
  height = 32,
  pattern = "555",
}

tile{
  layer = 0,
  x = 320,
  y = 224,
  width = 32,
  height = 32,
  pattern = "556",
}

tile{
  layer = 0,
  x = 352,
  y = 352,
  width = 32,
  height = 32,
  pattern = "566",
}

tile{
  layer = 0,
  x = 384,
  y = 352,
  width = 32,
  height = 32,
  pattern = "567",
}

tile{
  layer = 0,
  x = 416,
  y = 352,
  width = 32,
  height = 32,
  pattern = "568",
}

tile{
  layer = 0,
  x = 640,
  y = 352,
  width = 32,
  height = 32,
  pattern = "566",
}

tile{
  layer = 0,
  x = 672,
  y = 352,
  width = 32,
  height = 32,
  pattern = "567",
}

tile{
  layer = 0,
  x = 704,
  y = 352,
  width = 32,
  height = 32,
  pattern = "568",
}

tile{
  layer = 0,
  x = 896,
  y = 352,
  width = 32,
  height = 32,
  pattern = "566",
}

tile{
  layer = 0,
  x = 928,
  y = 352,
  width = 32,
  height = 32,
  pattern = "567",
}

tile{
  layer = 0,
  x = 960,
  y = 352,
  width = 32,
  height = 32,
  pattern = "568",
}

tile{
  layer = 0,
  x = 1152,
  y = 352,
  width = 32,
  height = 32,
  pattern = "566",
}

tile{
  layer = 0,
  x = 1184,
  y = 352,
  width = 32,
  height = 32,
  pattern = "567",
}

tile{
  layer = 0,
  x = 1216,
  y = 352,
  width = 32,
  height = 32,
