properties{
  x = 0,
  y = 0,
  width = 1600,
  height = 1600,
  tileset = "tileset2",
  music = "8-bit/13 - Danger",
}

tile{
  layer = 0,
  x = 0,
  y = 0,
  width = 640,
  height = 480,
  pattern = "5016",
}

tile{
  layer = 0,
  x = 640,
  y = 0,
  width = 64,
  height = 1312,
  pattern = "4965",
}

tile{
  layer = 0,
  x = 704,
  y = 0,
  width = 896,
  height = 288,
  pattern = "5016",
}

tile{
  layer = 0,
  x = 704,
  y = 288,
  width = 320,
  height = 864,
  pattern = "5016",
}

tile{
  layer = 0,
  x = 1024,
  y = 288,
  width = 96,
  height = 96,
  pattern = "4962",
}

tile{
  layer = 0,
  x = 1120,
  y = 288,
  width = 480,
  height = 192,
  pattern = "5016",
}

tile{
  layer = 0,
  x = 1024,
  y = 384,
  width = 32,
  height = 768,
  pattern = "5016",
}

tile{
  layer = 0,
  x = 1056,
  y = 384,
  width = 64,
  height = 96,
  pattern = "4962",
}

tile{
  layer = 0,
  x = 0,
  y = 480,
  width = 96,
  height = 672,
  pattern = "5016",
}

tile{
  layer = 0,
  x = 96,
  y = 480,
  width = 32,
  height = 64,
  pattern = "4962",
}

tile{
  layer = 0,
  x = 128,
  y = 480,
  width = 512,
  height = 32,
  pattern = "5016",
}

tile{
  layer = 0,
  x = 1056,
  y = 480,
  width = 32,
  height = 672,
  pattern = "5016",
}

tile{
  layer = 0,
  x = 1088,
  y = 480,
  width = 64,
  height = 64,
  pattern = "4962",
}

tile{
  layer = 0,
  x = 1152,
  y = 480,
  width = 448,
  height = 672,
  pattern = "5016",
}

tile{
  layer = 0,
  x = 128,
  y = 512,
  width = 64,
  height = 32,
  pattern = "4962",
}

tile{
  layer = 0,
  x = 192,
  y = 512,
  width = 448,
  height = 640,
  pattern = "5016",
}

tile{
  layer = 0,
  x = 96,
  y = 544,
  width = 64,
  height = 32,
  pattern = "5016",
}

tile{
  layer = 0,
  x = 160,
  y = 544,
  width = 32,
  height = 64,
  pattern = "4962",
}

tile{
  layer = 0,
  x = 1088,
  y = 544,
  width = 32,
  height = 64,
  pattern = "4962",
}

tile{
  layer = 0,
  x = 1120,
  y = 544,
  width = 480,
  height = 608,
  pattern = "5016",
}

tile{
  layer = 0,
  x = 96,
  y = 576,
  width = 96,
  height = 32,
  pattern = "4962",
}

tile{
  layer = 0,
  x = 96,
  y = 608,
  width = 64,
  height = 32,
  pattern = "4962",
}

tile{
  layer = 0,
  x = 160,
  y = 608,
  width = 480,
  height = 544,
  pattern = "5016",
}

tile{
  layer = 0,
  x = 1088,
  y = 608,
  width = 512,
  height = 544,
  pattern = "5016",
}

tile{
  layer = 0,
  x = 96,
  y = 640,
  width = 544,
  height = 512,
  pattern = "5016",
}

tile{
  layer = 0,
  x = 576,
  y = 1152,
  width = 64,
  height = 192,
  pattern = "5016",
}

tile{
  layer = 0,
  x = 704,
  y = 1152,
  width = 96,
  height = 160,
  pattern = "5016",
}

tile{
  layer = 0,
  x = 544,
  y = 1248,
  width = 96,
  height = 64,
  pattern = "5016",
}

tile{
  layer = 0,
  x = 800,
  y = 1248,
  width = 64,
  height = 32,
  pattern = "5016",
}

tile{
  layer = 0,
  x = 512,
  y = 1280,
  width = 128,
  height = 32,
  pattern = "5016",
}

tile{
  layer = 0,
  x = 640,
  y = 1312,
  width = 96,
  height = 32,
  pattern = "5016",
}

tile{
  layer = 0,
  x = 1056,
  y = 96,
  width = 32,
  height = 32,
  pattern = "4925",
}

tile{
  layer = 0,
  x = 32,
  y = 128,
  width = 32,
  height = 32,
  pattern = "2597",
}

tile{
  layer = 0,
  x = 800,
  y = 128,
  width = 32,
  height = 32,
  pattern = "4925",
}

tile{
  layer = 0,
  x = 1440,
  y = 160,
  width = 32,
  height = 32,
  pattern = "4937",
}

tile{
  layer = 0,
  x = 32,
  y = 192,
  width = 32,
  height = 32,
  pattern = "2621",
}

tile{
  layer = 0,
  x = 96,
  y = 192,
  width = 32,
  height = 32,
  pattern = "2623",
}

tile{
  layer = 0,
  x = 256,
  y = 192,
  width = 32,
  height = 32,
  pattern = "4925",
}

tile{
  layer = 0,
  x = 160,
  y = 256,
  width = 32,
  height = 32,
  pattern = "4925",
}

tile{
  layer = 0,
  x = 992,
  y = 256,
  width = 32,
  height = 32,
  pattern = "4949",
}

tile{
  layer = 0,
  x = 1024,
  y = 256,
  width = 96,
  height = 32,
  pattern = "4950",
}

tile{
  layer = 0,
  x = 1120,
  y = 256,
  width = 32,
  height = 32,
  pattern = "4951",
}

tile{
  layer = 0,
  x = 800,
  y = 288,
  width = 32,
  height = 32,
  pattern = "2585",
}

tile{
  layer = 0,
  x = 896,
  y = 288,
  width = 32,
  height = 32,
  pattern = "2588",
}

tile{
  layer = 0,
  x = 992,
  y = 288,
  width = 32,
  height = 96,
  pattern = "4961",
}

tile{
  layer = 0,
  x = 1120,
  y = 288,
  width = 32,
  height = 160,
  pattern = "4963",
}

tile{
  layer = 0,
  x = 1280,
  y = 288,
  width = 32,
  height = 32,
  pattern = "4925",
}

tile{
  layer = 0,
  x = 640,
  y = 320,
  width = 32,
  height = 32,
  pattern = "4937",
}

tile{
  layer = 0,
  x = 800,
  y = 320,
  width = 32,
  height = 32,
  pattern = "2597",
}

tile{
  layer = 0,
  x = 832,
  y = 320,
  width = 32,
  height = 32,
  pattern = "2598",
}

tile{
  layer = 0,
  x = 1504,
  y = 320,
  width = 32,
  height = 32,
  pattern = "2588",
}

tile{
  layer = 0,
  x = 1536,
  y = 320,
  width = 32,
  height = 32,
  pattern = "2589",
}

tile{
  layer = 0,
  x = 384,
  y = 352,
  width = 32,
  height = 32,
  pattern = "4937",
}

tile{
  layer = 0,
  x = 1408,
  y = 352,
  width = 32,
  height = 32,
  pattern = "2597",
}

tile{
  layer = 0,
  x = 1440,
  y = 352,
  width = 32,
  height = 32,
  pattern = "2598",
}

tile{
  layer = 0,
  x = 1536,
  y = 352,
  width = 32,
  height = 32,
  pattern = "2601",
}

tile{
  layer = 0,
  x = 992,
  y = 384,
  width = 32,
  height = 32,
  pattern = "4973",
}

tile{
  layer = 0,
  x = 1024,
  y = 384,
  width = 32,
